Spatzenzunge	Thymelaea
Spatzenzunge	Thymelaea passerina
Spatzenzungengewächse	Thymelaeaceae
Steppen-Thymian	Thymus pannonicus
Frühblühender Thymian	Thymus praecox
Frühblühender Thymian	Thymus praecox agg.
Alpen-Thymian	Thymus praecox subsp. polytrichus
Gewöhnlicher Frühblühender Thymian	Thymus praecox subsp. praecox
Klever Frühblühender Thymian	Thymus praecox var. clivorum
Arznei-Thymian	Thymus pulegioides
Arznei-Thymian	Thymus pulegioides agg.
Behaarter Arznei-Thymian	Thymus pulegioides subsp. carniolicus
Kahler Arznei-Thymian	Thymus pulegioides subsp. montanus
Gewöhnlicher Arznei-Thymian	Thymus pulegioides subsp. pulegioides
Kleinblättriger Arznei-Thymian	Thymus pulegioides var. parvifolius
Vorzeitigerblühender Arznei-Thymian	Thymus pulegioides var. praeflorens
Sand-Thymian	Thymus serpyllum
Sand-Thymian	Thymus serpyllum agg.
Porphyrliebender Sand-Thymian	Thymus serpyllum var. porphyrogenitus
Gewürz-Thymian	Thymus vulgaris
Linde	Tilia
Holländische Linde	Tilia europaea
Herzblättrige Sommer-Linde	Tilia platyphyllos subsp. cordifolia
Gewöhnliche Sommer-Linde	Tilia platyphyllos subsp. platyphyllos
Kahle Sommer-Linde	Tilia platyphyllos subsp. pseudorubra
Holländische Linde	Tilia vulgaris
Lindengewächse	Tiliaceae
Simsenlilie	Tofieldia
Habichtskraut	Tolpis
Grasnelkenblättriges Habichtskraut	Tolpis staticifolia
Zirmet	Tordylium
Große Zirmet	Tordylium maximum
Klettenkerbel	Torilis
Acker-Klettenkerbel	Torilis arvensis
Gewöhnlicher Klettenkerbel	Torilis japonica
Gewöhnlicher Klettenkerbel	Torilis japonica agg.
Knotiger Klettenkerbel	Torilis nodosa
Alpenrachen	Tozzia
Alpenrachen	Tozzia alpina
Bocksbart	Tragopogon
Haferwurz	Tragopogon porrifolius
Haferwurz	Tragopogon porrifolius subsp. australis
Wiesen-Bocksbart	Tragopogon pratensis
Kleiner Wiesen-Bocksbart	Tragopogon pratensis subsp. minor
Östlicher Wiesen-Bocksbart	Tragopogon pratensis subsp. orientalis
Gewöhnlicher Wiesen-Bocksbart	Tragopogon pratensis subsp. pratensis
Klettengras	Tragus
Traubiges Klettengras	Tragus racemosus
Wassernuss	Trapa
Wassernuss	Trapa natans
Wassernussgewächse	Trapaceae
Kugel-Knabenkraut	Traunsteinera
Kugel-Knabenkraut	Traunsteinera globosa
Hautfarn	Trichomanes
Ansehnlicher Hautfarn	Trichomanes speciosum
Rasenbinse	Trichophorum
Alpen-Haarsimse	Trichophorum alpinum
Rasenbinse i.w.S.	Trichophorum cespitosum
Gewöhnliche Rasenbinse	Trichophorum cespitosum subsp. cespitosum
Deutsche Rasenbinse	Trichophorum cespitosum subsp. germanicum
Siebenstern	Trientalis
Europäischer Siebenstern	Trientalis europaea
Klee	Trifolium
Hügel-Klee	Trifolium alpestre
Hasen-Klee	Trifolium arvense
Gold-Klee	Trifolium aureum
Alpen-Braun-Klee	Trifolium badium
Feld-Klee	Trifolium campestre
Gewöhnlicher Kleiner Klee	Trifolium dubium
Kleiner Klee	Trifolium dubium agg.
Kleinster Klee	Trifolium filiforme
Erdbeer-Klee	Trifolium fragiferum
Schweden-Klee	Trifolium hybridum
Niederliegender Schweden-Klee	Trifolium hybridum subsp. elegans
Gewöhnlicher Schweden-Klee	Trifolium hybridum subsp. hybridum
Mittlerer Klee	Trifolium medium
Kleinster Klee	Trifolium micranthum
Berg-Klee	Trifolium montanum
Blassgelber Klee	Trifolium ochroleucon
Vogelfuß-Klee	Trifolium ornithopodioides
Wiesen-Klee	Trifolium pratense
Küsten-Wiesen-Klee	Trifolium pratense subsp. maritimum
Alpen-Rot-Klee	Trifolium pratense subsp. nivale
Gewöhnlicher Wiesen-Klee	Trifolium pratense subsp. pratense
Weiß-Klee	Trifolium repens
Wohlriechender Persischer Klee	Trifolium resupinatum var. majus
Persischer Klee	Trifolium resupinatum var. resupinatum
Kleinblütiger Klee	Trifolium retusum
Purpur-Klee	Trifolium rubens
Rauer Klee	Trifolium scabrum
Brauner Klee	Trifolium spadiceum
Gestreifter Klee	Trifolium striatum
Rasiger Klee	Trifolium thalii
Dreizack	Triglochin
Strand-Dreizack	Triglochin maritima
Sumpf-Dreizack	Triglochin palustris
Dreiblattgewächse	Trilliaceae
Faserschirm	Trinia
Blaugrüner Faserschirm	Trinia glauca
Kamille	Tripleurospermum
Küsten-Kamille	Tripleurospermum maritimum
Geruchlose Kamille	Tripleurospermum perforatum
Goldhafer	Trisetum
Alpen-Goldhafer	Trisetum alpestre
Zweizeiliger Goldhafer	Trisetum distichophyllum
Zweizeiliger Goldhafer	Trisetum distichophyllum agg.
Wiesen-Goldhafer	Trisetum flavescens
Wiesen-Goldhafer	Trisetum flavescens agg.
Gewöhnlicher Wiesen-Goldhafer	Trisetum flavescens subsp. flavescens
Purpurner Wiesen-Goldhafer	Trisetum flavescens subsp. purpurascens
Ähren-Goldhafer	Trisetum spicatum
Ähren-Goldhafer	Trisetum spicatum subsp. ovatipaniculatum
Trollblume	Trollius
Trollblume	Trollius europaeus
Sandröschen	Tuberaria
Geflecktes Sandröschen	Tuberaria guttata
Tulpe	Tulipa
Wilde Tulpe	Tulipa sylvestris
Haftdolde	Turgenia
Breitblättrige Haftdolde	Turgenia latifolia
Huflattich	Tussilago
Huflattich	Tussilago farfara
Rohrkolben	Typha
Schmalblättriger Rohrkolben	Typha angustifolia
Breitblättriger Rohrkolben	Typha latifolia
Laxmanns Rohrkolben	Typha laxmannii
Zwerg-Rohrkolben	Typha minima
Zwerg-Rohrkolben	Typha minima agg.
Shuttleworths Rohrkolben	Typha shuttleworthii
Rohrkolbenartige	Typhales
Stechginster	Ulex
Ulme	Ulmus
Bastard-Ulme	Ulmus hollandica
Feld-Ulme	Ulmus minor agg.
Brennessel	Urtica
Große Brennnessel	Urtica dioica
Gewöhnliche Brennessel	Urtica dioica subsp. dioica
Hohlzahnblättrige Brennessel	Urtica dioica subsp. galeopsifolia
Röhricht-Brennnessel	Urtica kioviensis
Kleine Brennnessel	Urtica urens
Brennesselgewächse	Urticaceae
Brennesselartige	Urticales
Wasserschlauch	Utricularia
Verkannter Wasserschlauch	Utricularia australis
Bremis Wasserschlauch	Utricularia bremii
Mittlerer Wasserschlauch	Utricularia intermedia
Kleiner Wasserschlauch	Utricularia minor
Blassgelber Wasserschlauch	Utricularia ochroleuca
Dunkelgelber Wasserschlauch	Utricularia stygia
Gewöhnlicher Wasserschlauch	Utricularia vulgaris
Kuhkraut	Vaccaria
Kuhkraut	Vaccaria hispanica
Heidelbeere	Vaccinium
Bastard-Heidelbeere	Vaccinium × intermedium
Kulturheidelbeere	Vaccinium angustifolium × corymbosum
Großfrüchtige Moosbeere	Vaccinium macrocarpon
Heidelbeere	Vaccinium myrtillus
Gewöhnliche Moosbeere	Vaccinium oxycoccos
Gewöhnliche Moosbeere	Vaccinium oxycoccos agg.
Gaultheria-ähnliche Rauschbeere	Vaccinium uliginosum subsp. pubescens
Gewöhnliche Rauschbeere	Vaccinium uliginosum subsp. uliginosum
Preiselbeere	Vaccinium vitis-idaea
Baldrian	Valeriana
Kleiner Baldrian	Valeriana dioica
Kleiner Baldrian	Valeriana dioica agg.
Berg-Baldrian	Valeriana montana
Wiesen-Arzneibaldrian	Valeriana pratensis
Kriechender Arznei-Baldrian	Valeriana procurrens
Holunderblättriger Arznei-Baldrian	Valeriana sambucifolia
Felsen-Baldrian	Valeriana saxatilis
Zwerg-Baldrian	Valeriana supina
Dreiblättriger Baldrian	Valeriana tripteris
Österreichischer Dreiblättriger Baldrian	Valeriana tripteris subsp. austriaca
Behaarter Dreiblättriger Baldrian	Valeriana tripteris subsp. tomentella
Gewöhnlicher Dreiblättriger Baldrian	Valeriana tripteris subsp. tripteris
Verschiedenblättriger Baldrian	Valeriana versifolia
Schmalblättriger Arznei-Baldrian	Valeriana wallrothii
Rapunzel	Valerianella
Gekielter Feldsalat	Valerianella carinata
Gewöhnlicher Feldsalat	Valerianella locusta
Gefurchter Feldsalat	Valerianella rimosa
Wasserschraube	Vallisneria
Wasserschraube	Vallisneria spiralis
Grannenhafer	Ventenata
Zweifelhafter Grannenhafer	Ventenata dubia
Germer	Veratrum
Gewöhnlicher Weißer Germer	Veratrum album subsp. album
Grüner Weißer Germer	Veratrum album subsp. lobelianum
Königskerze	Verbascum
Schaben-Königskerze	Verbascum blattaria
Großblütige Königskerze	Verbascum densiflorum
Mehlige Königskerze	Verbascum lychnitis
Schwarze Königskerze	Verbascum nigrum
Windblumen-Königskerze	Verbascum phlomoides
Violette Königskerze	Verbascum phoeniceum
Flockige Königskerze	Verbascum pulverulentum
Gebuchtete Königskerze	Verbascum sinuatum
Kleinblütige Königskerze	Verbascum thapsus
Kleinblütige Königskerze	Verbascum thapsus agg.
Eisenkraut	Verbena
Gewöhnliches Eisenkraut	Verbena officinalis
Verbesine	Verbesina
Ehrenpreis	Veronica
Steinquendel-Ehrenpreis	Veronica acinifolia
Acker-Ehrenpreis	Veronica agrestis
Alpen-Ehrenpreis	Veronica alpina
Alpen-Ehrenpreis	Veronica alpina subsp. alpina
Zwerg-Alpenehrenpreis	Veronica alpina subsp. pumila
Gauchheil-Ehrenpreis	Veronica anagallis-aquatica
Schlamm-Ehrenpreis	Veronica anagalloides
Blattloser Ehrenpreis	Veronica aphylla
Spitzzähniger Ehrenpreis	Veronica arguteserrata
Feld-Ehrenpreis	Veronica arvensis
Österreichischer Ehrenpreis	Veronica austriaca
Österreichischer Ehrenpreis	Veronica austriaca subsp. austriaca
Jacquins Ehrenpreis	Veronica austriaca subsp. jacquinii
Bachbungen-Ehrenpreis	Veronica beccabunga
Gänseblümchen-Ehrenpreis	Veronica bellidioides
Blasser Gauchheil-Ehrenpreis	Veronica catenata
Gamander-Ehrenpreis	Veronica chamaedrys
Gewöhnlicher Gamander-Ehrenpreis	Veronica chamaedrys subsp. chamaedrys
Hochgebirgs-Gamanderehrenpreis	Veronica chamaedrys subsp. micans
Drüsiger Gamander-Ehrenpreis	Veronica chamaedrys subsp. vindobonensis
Heide-Ehrenpreis	Veronica dillenii
Faden-Ehrenpreis	Veronica filiformis
Felsen-Ehrenpreis	Veronica fruticans
Halbstrauch-Ehrenpreis	Veronica fruticulosa
Efeu-Ehrenpreis	Veronica hederifolia
Gewöhnlicher Efeu-Ehrenpreis	Veronica hederifolia subsp. hederifolia
Hain-Efeuehrenpreis	Veronica hederifolia subsp. lucorum
Dreilappiger Efeu-Ehrenpreis	Veronica hederifolia subsp. triloba
Berg-Ehrenpreis	Veronica montana
Wald-Ehrenpreis	Veronica officinalis
Glanzloser Ehrenpreis	Veronica opaca
Fremder Ehrenpreis	Veronica peregrina
Persischer Ehrenpreis	Veronica persica
Glänzender Ehrenpreis	Veronica polita
Früher Ehrenpreis	Veronica praecox
Niederliegender Ehrenpreis	Veronica prostrata
Gewöhnlicher Niederliegender Ehrenpreis	Veronica prostrata subsp. prostrata
Scheerers Ehrenpreis	Veronica prostrata subsp. scheereri
Schild-Ehrenpreis	Veronica scutellata
Thymian-Ehrenpreis	Veronica serpyllifolia
Niederliegender Thymian-Ehrenpreis	Veronica serpyllifolia var. humifusa
Gewöhnlicher Thymian-Ehrenpreis	Veronica serpyllifolia var. serpyllifolia
Ähriger Ehrenpreis	Veronica spicata subsp. spicata
Großer Ehrenpreis	Veronica teucrium
Dreiteiliger Ehrenpreis	Veronica triphyllos
Nesselblättriger Ehrenpreis	Veronica urticifolia
Frühlings-Ehrenpreis	Veronica verna
Schneeball	Viburnum
Gewöhnlicher Schneeball	Viburnum opulus
Wicke	Vicia
Schmalblättrige Wicke	Vicia angustifolia
Gewöhnliche Schmalblättrige Wicke	Vicia angustifolia subsp. angustifolia
Acker-Schmalblattwicke	Vicia angustifolia subsp. segetalis
Einblütige Wicke	Vicia articulata
Kassuben-Wicke	Vicia cassubica
Gewöhnliche Vogel-Wicke	Vicia cracca
Vogel-Wicke	Vicia cracca agg.
Dalmatinische Vogel-Wicke	Vicia dalmatica
Hecken-Wicke	Vicia dumetorum
Linsen-Wicke	Vicia ervilia
Großblütige Wicke	Vicia grandiflora
Behaarte Wicke	Vicia hirsuta
Maus-Wicke	Vicia johannis
Platterbsen-Wicke	Vicia lathyroides
Gelbe Wicke	Vicia lutea
Grünblütige Wicke	Vicia melanops
Maus-Wicke	Vicia narbonensis
Walderbsen-Wicke	Vicia oroboides
Heide-Wicke	Vicia orobus
Gewöhnliche Ungarische Wicke	Vicia pannonica subsp. pannonica
Gestreifte Ungarische Wicke	Vicia pannonica subsp. striata
Zierliche Wicke	Vicia parviflora
Erbsen-Wicke	Vicia pisiformis
Gewöhnliche Breitblättrige Wicke	Vicia sativa
Zaun-Wicke	Vicia sepium
Wald-Wicke	Vicia sylvatica
Feinblättrige Vogel-Wicke	Vicia tenuifolia
Zierliche Wicke	Vicia tenuissima
Viersamige Wicke	Vicia tetrasperma
Zottige Wicke	Vicia villosa
Bunte Wicke	Vicia villosa subsp. varia
Gewöhnliche Zottige Wicke	Vicia villosa subsp. villosa
Immergrün	Vinca
Schwalbenwurz	Vincetoxicum
Schwalbenwurz	Vincetoxicum hirundinaria
Schwalbenwurz	Vincetoxicum hirundinaria agg.
Veilchen	Viola
Weißes Veilchen	Viola alba
Gewöhnliches Weißes Veilchen	Viola alba subsp. alba
Weißes Veilchen	Viola alba subsp. scotophylla
Pontisches Veilchen	Viola ambigua
Acker-Stiefmütterchen	Viola arvensis
Gewöhnliches Acker-Stiefmütterchen	Viola arvensis subsp. arvensis
Großblütiges Acker-Stiefmütterchen	Viola arvensis subsp. megalantha
Bastard-Wald-Veilchen	Viola bavarica
Zweiblütiges Veilchen	Viola biflora
Gelbes Galmei-Stiefmütterchen	Viola calaminaria
Gesporntes Stiefmütterchen	Viola calcarata
Hunds-Veilchen	Viola canina
Hunds-Veilchen	Viola canina agg.
Gewöhnliches Hunds-Veilchen	Viola canina subsp. canina
Berg-Veilchen	Viola canina subsp. montana
Schultz' Hunds-Veilchen	Viola canina subsp. schultzii
Hügel-Veilchen	Viola collina
Hohes Veilchen	Viola elatior
Torf-Veilchen	Viola epipsila
Violettes Galmei-Stiefmütterchen	Viola guestphalica
Rauhaariges Veilchen	Viola hirta
Steppen-Stiefmütterchen	Viola kitaibeliana
Vogesen-Stiefmütterchen	Viola lutea
Wunder-Veilchen	Viola mirabilis
Wohlriechendes Veilchen	Viola odorata
Sumpf-Veilchen	Viola palustris
Gräben-Veilchen	Viola persicifolia
Niedriges Veilchen	Viola pumila
Pyrenäen-Veilchen	Viola pyrenaica
Wald-Veilchen	Viola reichenbachiana
Wald-Veilchen	Viola reichenbachiana agg.
Hain-Veilchen	Viola riviniana
Hain-Veilchen	Viola riviniana agg.
Sand-Veilchen	Viola rupestris
Raues Veilchen	Viola scabra
Blaues Veilchen	Viola suavis
Wildes Stiefmütterchen	Viola tricolor
Sand-Stiefmütterchen	Viola tricolor subsp. curtisii
Felsen-Stiefmütterchen	Viola tricolor subsp. saxatilis
Gewöhnliches Wildes Stiefmütterchen	Viola tricolor subsp. tricolor
Dünen-Stiefmütterchen	Viola tricolor var. maritima
Gebirgswiesen-Stiefmütterchen	Viola tricolor var. polychroma
Gewöhnliches Wildes Stiefmütterchen	Viola tricolor var. tricolor
Moor-Veilchen	Viola uliginosa
Veilchenartige	Violales
Mistelgewächse	Viscaceae
Mistel	Viscum
Tannen-Mistel	Viscum album subsp. abietis
Laubholz-Mistel	Viscum album subsp. album
Kiefern-Mistel	Viscum album subsp. austriacum
Rebengewächse	Vitaceae
Rebe	Vitis
Weinrebe	Vitis vinifera
Wilde Weinrebe	Vitis vinifera subsp. sylvestris
Kultur-Weinrebe	Vitis vinifera subsp. vinifera
Federschwingel	Vulpia
Trespen-Federschwingel	Vulpia bromoides
	Vulpia ciliata agg.
Mäuseschwanz-Federschwingel	Vulpia myuros
Strand-Federschwingel	Vulpia unilateralis
Moorglöckchen	Wahlenbergia
Efeu-Moorglöckchen	Wahlenbergia hederacea
Kronenlattich	Willemetia stipitata
Zwergwasserlinse	Wolffia
Wimperfarn	Woodsia
Alpen-Wimperfarn	Woodsia alpina
Südlicher Wimperfarn	Woodsia ilvensis
Südlicher Wimperfarn	Woodsia ilvensis agg.
Zierlicher Wimperfarn	Woodsia pulchella
Schwingel-Lolch	X Festulolium
Schwingel-Lolch	X Festulolium loliaceum
Spitzklette	Xanthium
Ufer-Spitzklette	Xanthium albinum
Elb-Spitzklette	Xanthium albinum subsp. albinum
Östliche Ufer-Spitzklette	Xanthium albinum subsp. riparium
Großfrüchtige Spitzklette	Xanthium orientale
Großfrüchtige Spitzklette	Xanthium orientale agg.
Zucker-Spitzklette	Xanthium saccharatum
Teichfaden	Zannichellia
Teichfaden	Zannichellia palustris
Sumpf-Teichfaden	Zannichellia palustris subsp. palustris
Salz-Teichfaden	Zannichellia palustris subsp. pedicellata
Vielfrüchtiger Teichfaden	Zannichellia palustris subsp. polycarpa
Teichfadengewächse	Zannichelliaceae
Seegras	Zostera
Gewöhnliches Seegras	Zostera marina
Zwerg-Seegras	Zostera noltei
Seegrasgewächse	Zosteraceae
Maßholder	Acer campestre
Französischer Maßholder	Acer monspessulanum
Schweizer Ahorn	Acer opalus
Hügel-Schafgarbe	Achillea collina
Gewöhnliche Schafgarbe	Achillea millefolium subsp. millefolium
Gebirgs-Wiesen-Schafgarbe	Achillea millefolium subsp. sudetica
Edel-Schafgarbe	Achillea nobilis
Ungarische Schafgarbe	Achillea pannonica
Wiesen-Schafgarbe	Achillea pratensis
Sumpf-Schafgarbe	Achillea ptarmica
Blassrote Schafgarbe	Achillea roseoalba
Weidenblättrige Schafgarbe	Achillea salicifolia
Feinblättrige Schafgarbe	Achillea setacea
Gewöhnlicher Steinquendel	Acinos arvensis
Rispen-Eisenhut	Aconitum degenii
Wolfs-Eisenhut	Aconitum lycoctonum
Gelber Eisenhut	Aconitum lycoctonum subsp. lycoctonum
Raustiel-Eisenhut	Aconitum pilipes
Sudeten-Eisenhut	Aconitum plicatum
Gescheckter Eisenhut	Aconitum variegatum
Bunter Eisenhut	Aconitum variegatum subsp. variegatum
Bergknöterich	Aconogonon
Himalaja-Bergknöterich	Aconogonon polystachyum
Kriechende Federblume	Acroptilon repens
Schellenblume	Adenophora
Wohlriechende Schellenblume	Adenophora liliifolia
Sommer-Blutströpfchen	Adonis aestivalis
Flammen-Blutströpfchen	Adonis flammea
Moschuskraut	Adoxa
Giersch	Aegopodium
Gewöhnlicher Giersch	Aegopodium podagraria
Hundspetersilie	Aethusa cynapium subsp. cynapium
Hohe Hundspetersilie	Aethusa cynapium subsp. elata
Gewöhnlicher Odermennig	Agrimonia eupatoria
Rade	Agrostemma
Korn-Rade	Agrostemma githago
Hunds-Straußgras	Agrostis canina
Rot-Straußgras	Agrostis capillaris
Fioringras	Agrostis gigantea
Schleichers Straußgras	Agrostis schleicheri
Schmalrispiges Straußgras	Agrostis vinealis
Schmielenhafer	Aira
Heide-Günsel	Ajuga genevensis
Kriech-Günsel	Ajuga reptans
Glatthaar-Frauenmantel	Alchemilla compta
Schmalzahn-Frauenmantel	Alchemilla connivens
Lederblatt-Frauenmantel	Alchemilla coriacea
Runzelblatt-Frauenmantel	Alchemilla crinita
Wellenblatt-Frauenmantel	Alchemilla cymatophylla
Flachblatt-Frauenmantel	Alchemilla effusa
Fadenstängel-Frauenmantel	Alchemilla filicaulis
Pyrenäen-Frauenmantel	Alchemilla firma
Schlitzblatt-Frauenmantel	Alchemilla fissa
Fächerblatt-Frauenmantel	Alchemilla flabellata
Knickstängel--Frauenmantel	Alchemilla flexicaulis
Filziger Frauenmantel	Alchemilla glaucescens
Knäuel-Frauenmantel	Alchemilla glomerulans
Stumpfecken-Frauenmantel	Alchemilla impexa
Gestreifter Frauenmantel	Alchemilla lineata
Samt-Frauenmantel	Alchemilla mollis
Glanz-Frauenmantel	Alchemilla nitida
Stumpfzahn-Frauenmantel	Alchemilla obtusa
Blassgrüner Frauenmantel	Alchemilla pallens
Falten-Frauenmantel	Alchemilla plicata
Schwachfilziger Frauenmantel	Alchemilla propinqua
Nierenblatt-Frauenmantel	Alchemilla reniformis
Rotscheiden-Frauenmantel	Alchemilla rubristipula
Gelbstängel-Frauenmantel	Alchemilla straminea
Gekerbter Frauenmantel	Alchemilla subcrenata
Kugel-Frauenmantel	Alchemilla subglobosa
Schlanker Frauenmantel	Alchemilla tenuis
Gestutzlappiger Frauenmantel	Alchemilla trunciloba
Wechselhaar-Frauenmantel	Alchemilla versipila
Spitzlappen-Frauenmantel	Alchemilla vulgaris
Gewöhnlicher Frauenmantel	Alchemilla vulgaris
Kleinblütiger Frauenmantel	Alchemilla xanthochlora
Lanzett-Froschlöffel	Alisma lanceolatum
Knoblauchsrauke	Alliaria
Lauchhederich	Alliaria petiolata
Kanten-Lauch	Allium angulosum
Zwiebel	Allium cepa
Schnittzwiebel	Allium fistulosum
Röhrenzwiebel	Allium fistulosum
Ross-Lauch	Allium oleraceum
Echter Schnittlauch	Allium schoenoprasum
Wilder Lauch	Allium scorodoprasum
Kopf-Lauch	Allium sphaerocephalon
Duft-Lauch	Allium suaveolens
Fuchsschwanz	Alopecurus
Rotgelber Fuchsschwanz	Alopecurus aequalis
Rohr-Fuchsschwanz	Alopecurus arundinaceus
Zwiebel-Fuchsschwanz	Alopecurus bulbosus
Knick-Fuchsschwanz	Alopecurus geniculatus
Acker-Fuchsschwanz	Alopecurus myosuroides
Wiesen-Fuchsschwanz	Alopecurus pratensis
Wiesen-Fuchsschwanz	Alopecurus pratensis subsp. pratensis
Dunkler Wiesen-Fuchsschwanz	Alopecurus pratensis subsp. pseudonigricans
Aufgeblasener Fuchsschwanz	Alopecurus rendlei
Rauhaar-Eibisch	Althaea hirsuta
Dünen-Steinkraut	Alyssum montanum subsp. gmelinii
Berg-Steinkraut	Alyssum montanum subsp. montanum
Mauer-Steinkraut	Alyssum murale
Amarant	Amaranthus
Weißer Amarant	Amaranthus albus
Westamerikanischer Amarant	Amaranthus blitoides
Bouchons Amarant	Amaranthus bouchonii
Rispiger Amarant	Amaranthus cruentus
Herabgebogener Amarant	Amaranthus deflexus
Wilder Amarant	Amaranthus graecizans
Ausgebreiteter Amarant	Amaranthus hybridus
Trauer-Amarant	Amaranthus hypochondriacus
Grünähriger Amarant	Amaranthus powellii
Zurückgebogener Amarant	Amaranthus retroflexus
Beifuß-Ambrosie	Ambrosia artemisiifolia
Gewöhnlicher Strandhafer	Ammophila arenaria
Bastardindigo	Amorpha
Gewöhnlicher Bastardindigo	Amorpha fruticosa
Spitzorchis	Anacamptis
Zwerg-Gauchheil	Anagallis minima
Perlpfötchen	Anaphalis
Großblütiges Perlpfötchen	Anaphalis margaritacea
Gänseblümchen-Lochschlund	Anarrhinum bellidifolium
Krummhals	Anchusa
Acker-Ochsenzunge	Anchusa arvensis
Gebräuchliche Ochsenzunge	Anchusa officinalis
Gränke	Andromeda
Polei-Gränke	Andromeda polifolia
Wimper-Mannsschild	Androsace chamaejasme
Verlängerter Mannsschild	Androsace elongata
Riesen-Mannsschild	Androsace maxima
Echte Engelwurz	Angelica archangelica
Echte Engelwurz	Angelica archangelica subsp. archangelica
Küsten-Engelwurz	Angelica archangelica subsp. litoralis
Wilde Engelwurz	Angelica sylvestris
Wilde Engelwurz	Angelica sylvestris subsp. sylvestris
Stink-Hundskamille	Anthemis cotula
Russische Hundskamille	Anthemis ruthenica
Trauben-Graslilie	Anthericum liliago
Rispen-Graslilie	Anthericum ramosum
Garten-Kerbel	Anthriscus cerefolium var. cerefolium
Alpen-Wiesen-Kerbel	Anthriscus sylvestris subsp. alpinus
Schmalzipfliger Wiesen-Kerbel	Anthriscus sylvestris subsp. stenophyllus
Wiesen-Kerbel	Anthriscus sylvestris subsp. sylvestris
Gewöhnlicher Wundklee	Anthyllis vulneraria
Unechter Wundklee	Anthyllis vulneraria subsp. pseudovulneraria
Garten-Löwenmaul	Antirrhinum majus
Gewöhnlicher Windhalm	Apera spica-venti
Hainlattich	Aposeris
Stinkender Hainlattich	Aposeris foetida
Schwarze Akelei	Aquilegia atrata
Schaumkresse	Arabidopsis
Garten-Gänsekresse	Arabis caucasica
Dolden-Gänsekresse	Arabis ciliata
Mauer-Gänsekresse	Arabis collina
Raue Gänsekresse	Arabis hirsuta
Hain-Gänsekresse	Arabis nemorensis
Soyers Gänsekresse	Arabis soyeri
Glanz-Gänsekresse	Arabis soyeri subsp. subcoriacea
Filz-Klette	Arctium tomentosum
Echte Bärentraube	Arctostaphylos uva-ursi
Aremonie	Aremonia
Aremonie	Aremonia agrimonoides
Vielstängliges Wimper-Sandkraut	Arenaria ciliata subsp. multicaulis
Dünnstängliges Sandkraut	Arenaria leptoclados
Quendel-Sandkraut	Arenaria serpyllifolia
Großfrüchtiges Quendel-Sandkraut	Arenaria serpyllifolia subsp. lloydii
Quendel-Sandkraut	Arenaria serpyllifolia subsp. serpyllifolia
Strand-Grasnelke	Armeria maritima
Gewöhnliche Grasnelke	Armeria maritima subsp. elongata
Strand-Grasnelke	Armeria maritima subsp. maritima
Wohlverleih	Arnica
Echte Arnika	Arnica montana
Kleiner Lämmersalat	Arnoseris minima
Französisches Raygras	Arrhenatherum elatius
Feld-Beifuß	Artemisia campestris subsp. campestris
Filziger Feld-Beifuß	Artemisia campestris subsp. lednicensis
Strand-Feld-Beifuß	Artemisia campestris subsp. sericea
Schlitzblatt-Beifuß	Artemisia laciniata
SieversŽ Beifuß	Artemisia siversiana
VerlotŽscher Beifuß	Artemisia verlotiorum
Liegende Asarine	Asarina procumbens
Europäische Haselwurz	Asarum europaeum
Europäische Haselwurz	Asarum europaeum subsp. europaeum
Echte Seidenpflanze	Asclepias syriaca
Schlangenäuglein	Asperugo
Meister	Asperula
Felsen-Meier	Asperula neilreichii
Strichfarn	Asplenium
Schwarzstieliger Streifenfarn	Asplenium adiantum-nigrum
Milzfarn	Asplenium ceterach
Keilblättriger Streifenfarn	Asplenium cuneifolium
Eiförmiger Streifenfarn	Asplenium obovatum
Billots Streifenfarn	Asplenium obovatum subsp. lanceolatum
Mauer-Streifenfarn	Asplenium ruta-muraria
Nördlicher Streifenfarn	Asplenium septentrionale
Braunstieliger Streifenfarn	Asplenium trichomanes
Spießfiedriger Braunstieliger Streifenfarn	Asplenium trichomanes subsp. hastatum
Dickstieliger Braunstieliger Streifenfarn	Asplenium trichomanes subsp. pachyrachis
Tetraploider Braunstieliger Streifenfarn	Asplenium trichomanes subsp. quadrivalens
Braunstieliger Streifenfarn	Asplenium trichomanes subsp. trichomanes
Grünstieliger Streifenfarn	Asplenium viride
Berg-Aster	Aster amellus
Goldhaar-Aster	Aster linosyris
Fahnen-Tragant	Astragalus onobrychis
Große Sterndolde	Astrantia major subsp. major
Alpen-Frauenfarn	Athyrium distentifolium
Gewöhnlicher Frauenfarn	Athyrium filix-femina
Pfeil-Melde	Atriplex calotheca
Babingtons Melde	Atriplex glabriuscula
Schlitzblatt-Melde	Atriplex laciniata
Spreiz-Melde	Atriplex patula
Stielfrüchtige Melde	Atriplex pedunculata
Portulak-Melde	Atriplex portulacoides
Felsensteinkraut	Aurinia
Echtes Felsensteinkraut	Aurinia saxatilis
Taub-Hafer	Avena sterilis
Mexikanischer Algenfarn	Azolla mexicana
Gewöhnlicher Igelschlauch	Baldellia ranunculoides
Gottvergess	Ballota
Schwarzer Gottvergess	Ballota nigra
Weißer Gottvergess	Ballota nigra subsp. meridionalis
Schwarzer Gottvergess	Ballota nigra subsp. nigra
Winterkresse	Barbarea
Mittlere Winterkresse	Barbarea intermedia
Winterkresse	Barbarea stricta
Frühe Winterkresse	Barbarea verna
